,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,1073.0,801.0,-62.90340000016565,-16.572180359340756,62.91047609239116,16.602882737274804,0.007076092225510422,0.030702377934048286
1,651.0,1102.0,-26.65259999953481,-0.9040524554906868,26.67195113578698,1.0131272491579377,0.019351136252169,0.10907479366725092
2,855.0,591.0,6.612332209554594e-13,0.38131229767231795,7.473714421695008e-07,-0.38130653223037747,7.473721034027218e-07,5.7654419404751245e-06
3,976.0,879.0,-237.63354840518733,-118.0178569521705,237.763602742669,119.61752530319498,0.13005433748168116,1.5996683510244765
4,976.0,1006.0,237.63354816819438,125.13048919192431,-237.43367420821232,-122.61873976148327,0.1998739599820567,2.511749430441043
5,746.0,1329.0,51.482040300465236,3.262512231159885,-51.47864629855984,-3.2486937948307553,0.003394001905398625,0.013818436329129824
6,431.0,1329.0,55.44219724948548,2.8432000553193797,-55.43854723057113,-2.8227318723305155,0.003650018914349573,0.020468182988864214
7,204.0,1329.0,51.48204030059746,3.3501627680779476,-51.479130472471304,-3.3360743502337904,0.0029098281261568104,0.014088417844157153
8,269.0,1329.0,16.257486404748544,-0.582446475405272,-16.25722115865656,0.5839897253950167,0.0002652460919847499,0.001543249989744755
9,1205.0,1329.0,3.0069174960286466e-11,0.054873999006630585,5.182960740549459e-09,-0.054873983641910845,5.213029915509745e-09,1.5364719739563437e-08
10,901.0,1270.0,-236.53799998414263,-27.753774623041792,236.85591079041052,30.270910345572442,0.31791080626788926,2.51713572253065
11,1348.0,1139.0,-171.93285992057494,-31.552459026444513,171.95418322558268,31.783969195099633,0.0213233050077406,0.2315101686551202
12,1348.0,1309.0,170.04687446654486,53.978075022910566,-169.8374496757059,-52.00440502439787,0.20942479083896615,1.9736699985126975
13,1348.0,312.0,-987.7539460338078,-93.51413852856416,993.0532634512913,167.31204034240733,5.299317417483508,73.79790181384317
14,1348.0,6.0,211.8285224921487,72.55293499766923,-211.3037321306897,-68.16968597862584,0.5247903614589973,4.38324901904339
15,15.0,1296.0,-17.7162384299437,3.9466112539734297,17.716491604914513,-3.9437313886803813,0.000253174970811898,0.0028798652930484003
16,15.0,690.0,-856.2516197727131,27.191555208070927,860.1996633055558,23.498503722533925,3.9480435328426893,50.69005893060485
17,355.0,818.0,-100.73321554717522,-0.38932353139184417,100.78325512664425,0.5814717470930875,0.05003957946902915,0.1921482157012433
18,355.0,719.0,99.58335970990852,18.023336557800565,-98.75977845661168,-14.438537223378892,0.8235812532968367,3.584799334421673
19,355.0,1303.0,35.70818813311291,4.563037972647075,-35.661866345222016,-4.309116589765812,0.04632178789089636,0.25392138288126365
20,355.0,1234.0,108.46119268768173,33.043773676081905,-107.63979753624619,-28.74947684439806,0.8213951514355387,4.294296831683845
21,355.0,999.0,-11.275865994710307,-2.259631437169963,11.284130503205633,2.3052342311113274,0.00826450849532634,0.04560279394136435
22,355.0,504.0,107.83084745564526,28.919919700188185,-107.70236537539637,-28.150068965291265,0.12848208024888663,0.7698507348969201
23,355.0,81.0,46.27928669186108,18.281999143721027,-46.22639999988199,-18.07714369205069,0.05288669197909002,0.20485545167033692
24,355.0,381.0,-79.65179071437925,-16.111417445583996,79.70336929149887,16.30338052095197,0.051578577119627766,0.19196307536797264
25,355.0,784.0,42.79464807076534,10.129385010295687,-42.73140882576894,-9.815451819925908,0.06323924499640299,0.31393319036977907
26,454.0,89.0,-1.1091202391751001e-11,-2.4415280705828904e-10,1.109120239175102e-11,2.4415280705828915e-10,1.9387045606711586e-26,1.0339757656912846e-25
27,451.0,339.0,-119.26859999256874,-30.63261914456565,119.29079267328575,30.73437049200402,0.02219268071701208,0.10175134743837333
28,1247.0,1087.0,-79.18683618759067,-20.464869301469545,79.52447351030818,22.51709812591745,0.33763732271751223,2.052228824447905
29,1247.0,1087.0,-86.55296381136478,-19.918308682026137,86.97900348910963,22.136263252823536,0.4260396777448534,2.2179545707973993
30,120.0,549.0,-84.34379998277821,-18.95692237012471,84.36162651675487,18.98060337466935,0.017826533976659675,0.023681004544641837
31,1263.0,1026.0,114.92410884901452,-14.978580886952022,-114.86919268131363,15.157058431979845,0.05491616770088115,0.17847754502782287
32,1263.0,590.0,-182.5195088470322,9.218518996666802,182.56885257754564,-8.988868930126337,0.0493437305134421,0.22965006654046505
33,329.0,287.0,-144.12599997093912,-24.758280646330906,144.16173187568856,24.869425676367246,0.03573190474943999,0.11114503003634013
34,757.0,430.0,-4.392517599649537e-10,8.919941086299756,0.0001328718816622637,-8.919332674958195,0.00013287144241050375,0.0006084113415614212
35,955.0,731.0,-54.5565613507115,-11.999460576256888,54.629816281875456,12.385639312176778,0.07325493116395876,0.3861787359198896
36,955.0,1065.0,-9.326038650138136,-2.3860772689869507,9.328599533210037,2.3958841917016436,0.0025608830719008324,0.009806922714692856
37,50.0,155.0,122.35939024939557,11.563063772880696,-122.33761080420979,-11.481014164916592,0.021779445185785562,0.08204960796410354
38,50.0,155.0,118.37646614262098,12.19283892411413,-118.35604759046494,-12.11321941256215,0.02041855215604471,0.07961951155197866
39,487.0,731.0,-142.9565065021638,-22.575405078778726,143.14796008968747,23.37704589228123,0.19145358752368224,0.8016408135025053
40,487.0,646.0,47.75352695096717,10.840197098271766,-47.68430241299822,-10.435461406215705,0.06922453796894956,0.40473569205606097
41,487.0,1065.0,9.329179549403916,0.9402249340764515,-9.328599533277488,-0.937543652394621,0.0005800161264275516,0.002681281681830461
