,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,0.0,1.0,-12.47645590225166,-12.884224717595947,12.573851760082713,10.848997097484864,0.09739585783105298,-2.0352276201110833
1,0.0,2.0,-39.543544097748196,-16.52080742044682,39.80105180245092,16.36729389799312,0.257507704702725,-0.15351352245369654
2,3.0,4.0,-106.03438852841253,-26.521465328035386,106.2453958367318,27.268187802828674,0.2110073083192674,0.7467224747932875
3,2.0,4.0,-69.760251538761,-14.115913670478864,71.05507447545567,17.16329440464396,1.294822936694672,3.0473807341650954
4,4.0,5.0,90.80911028087834,3.7632131416866192,-89.82936475596705,-0.7319956269968036,0.9797455249112943,3.0312175146898155
5,5.0,6.0,36.789364755966744,-4.967665371783232,-36.724946002257944,4.720903548193525,0.06441875370880012,-0.24676182358970689
6,7.0,8.0,-463.36102487394857,-81.58509708927116,468.4572751038663,22.35614743050188,5.096250229917757,-59.22894965876928
7,7.0,4.0,347.7135633488545,125.43492251634947,-347.7135633488545,-91.07713617048715,0.0,34.35778634586232
8,8.0,9.0,-468.45727510386655,-22.356147430501892,473.7193551457842,-46.54078016042117,5.26208004191767,-68.89692759092307
9,3.0,10.0,66.25438852841182,-0.4529196212854747,-65.33323555995837,1.7669322138310934,0.9211529684534554,1.3140125925456188
10,4.0,10.0,79.60398275578781,2.721136589468895,-78.32016908014589,-0.1234749166409338,1.2838136756419232,2.5976616728279613
11,10.0,11.0,34.955331934500144,-36.30664917777512,-34.800607892533975,36.326849806918695,0.15472404196616907,0.02020062914357368
12,1.0,11.0,-32.97385176008264,-20.02899709748552,33.263120574954975,19.470039513668365,0.2892688148723366,-0.5589575838171541
13,2.0,11.0,-9.820800263690007,-12.451380227513944,9.928212225849146,8.916350666268242,0.10741196215913895,-3.535029561245702
14,6.0,11.0,17.344946002258332,-6.760903548193571,-17.314917164404587,6.023333314058377,0.030028837853745216,-0.7375702341351946
15,10.0,12.0,37.29807270560399,11.203191880584848,-36.94531830102722,-11.832689224007321,0.3527544045767712,-0.6294973434224733
16,11.0,13.0,20.510304272800784,2.098034858096313,-20.416064795370467,-3.5563749983329584,0.09423947743031746,-1.4583401402366456
17,12.0,14.0,2.265318301027336,-4.487310775992646,-2.259328956268091,-1.3772015414657255,0.005989344759245174,-5.864512317458372
18,13.0,14.0,6.136064795370347,2.536374998332422,-6.097745795526647,-7.200361027455791,0.038318999843699686,-4.66398602912337
19,11.0,15.0,9.395213098592219,4.059987073521942,-9.370474620607668,-6.046793079856275,0.024738477984550755,-1.9868060063343327
20,14.0,16.0,-106.90643000292897,-23.088333828814562,108.57168180130444,24.314493464955863,1.6652517983754649,1.2261596361413005
21,15.0,16.0,-16.129525379392355,-4.1532069201437665,16.253274490406003,0.08247004753670559,0.12374911101364816,-4.0707368726070605
22,16.0,17.0,83.18955189977764,24.0774936958157,-82.25390977336941,-21.49304202394223,0.9356421264082257,2.5844516718734702
23,17.0,18.0,21.053909773369604,14.119347716801192,-20.976115160273974,-14.846928349178306,0.07779461309563018,-0.7275806323771139
24,18.0,19.0,-10.303956395503933,5.686077188266368,10.346366711944878,-8.237290036965932,0.04241031644094484,-2.5512128486995644
25,14.0,18.0,13.443593290681285,12.208864568964673,-13.400024638500629,-13.00947742191631,0.04356865218065664,-0.8006128529516374
26,19.0,20.0,-28.706366711944835,5.1772900369661246,28.87847740624964,-6.359542818999395,0.17211069430480563,-1.1822527820332702
27,20.0,21.0,-43.15847740624964,-1.800457181000223,43.582936053071094,1.4874295355629217,0.4244586468214564,-0.3130276454373013
28,21.0,22.0,-53.78293605307116,-6.58742953556272,54.844802386391,7.610705312447355,1.0618663333198413,1.0232757768846357
29,22.0,23.0,20.893006337333784,6.731769195102684,-20.82250846526484,-11.411776766061985,0.07049787206894464,-4.680007570959301
30,22.0,24.0,-175.11232747096807,-22.197232879338006,179.9524343615561,37.94136872852013,4.840106890588032,15.744135849182125
31,25.0,24.0,96.87281453362795,21.796728242031477,-96.87281453362796,-18.427534592465307,-1.4210854715202004e-14,3.3691936495661707
32,24.0,26.0,148.51650935445548,30.21073829886453,-141.69445294102812,-13.230937608151738,6.822056413427362,16.979800690712793
33,26.0,27.0,33.67868611499555,-0.5700906656264424,-33.44708038644224,-0.40500926198563936,0.23160572855331196,-0.9750999276120818
34,27.0,28.0,16.10708038644214,-6.734990738014525,-16.032416778245942,4.828290780572707,0.07466360819619666,-1.906699957441818
35,29.0,16.0,236.85028527137771,92.35923667703157,-236.85028527137777,-68.53501590366227,-5.684341886080802e-14,23.824220773369305
36,7.0,29.0,87.08746152509426,28.419988031479086,-86.64409363261174,-74.6415105925646,0.44336789248251307,-46.221522561085514
37,25.0,29.0,233.67802439031942,-9.91625912570342,-229.33770449199326,-34.17776910921388,4.3403198983261575,-44.094028234917296
38,16.0,30.0,15.202563400590405,11.366762502842949,-15.006699045838499,-14.5616697826347,0.19586435475190633,-3.1949072797917513
39,28.0,30.0,-8.447583221754208,-8.9082907805729,8.46435005135285,8.186660805946005,0.01676682959864273,-0.7216299746268948
40,22.0,31.0,92.23451874724306,4.794758371787809,-89.49804593936214,-6.141008543949511,2.736472807880915,-1.3462501721617013
41,30.0,31.0,-29.94868325880255,12.13147112918659,30.290935349156513,-13.338307851837191,0.34225209035396276,-1.2068367226506016
42,26.0,31.0,13.858574711169764,0.9936095065956617,-13.810758494536469,-2.631926186064487,0.04781621663329538,-1.6383166794688253
