,From Bus,To Bus,From-To P injection (MW),From-To Q injection (MVAR),To-From P injection (MW),To-From Q injection (MVAR),P flow through branch and elements (MW),Q flow through branch and elements (MVAR)
0,1073.0,801.0,-62.90339999998823,-16.57217840162577,62.91047583471414,16.602879662297656,0.007075834725910113,0.030701260671886388
1,651.0,1102.0,-26.65260000000086,-0.9026350032006871,26.671936250904558,1.0116258939750016,0.019336250903698726,0.10899089077431445
2,855.0,591.0,2.1003489746040938e-12,0.3813122976968421,7.473700031459043e-07,-0.38130653225490085,7.47372103494879e-07,5.765441941252281e-06
3,976.0,879.0,-227.93426277332824,-145.4355585854618,228.069630631384,147.10058323954772,0.13536785805575846,1.6650246540859257
4,976.0,1006.0,227.93426277332537,152.53182704966093,-227.72533804907087,-149.90633968152946,0.20892472425450137,2.6254873681314734
5,746.0,1329.0,50.38799999998521,3.4269909142477766,-50.38474674240939,-3.4137455084033514,0.003253257575821067,0.013245405844425129
6,431.0,1329.0,54.26400000000018,2.971602018850468,-54.260502178348816,-2.951987311282503,0.0034978216513650295,0.01961470756796535
7,204.0,1329.0,50.38799999998728,3.47385963448673,-50.38521109198969,-3.460356671598382,0.002788907997590684,0.013502962888348069
8,269.0,1329.0,15.912000000005674,-0.6156611635929312,-15.91174585338786,0.6171398348238661,0.00025414661781475445,0.0014786712309349248
9,1205.0,1329.0,-4.8519077210790185e-12,0.05487405810245989,5.217887423135045e-09,-0.05487404273772363,5.213035515413966e-09,1.5364736261069822e-08
10,901.0,1270.0,-236.53799999999814,-27.754087892367828,236.8561611885995,30.27320607760009,0.31816118860135134,2.519118185232262
11,1348.0,1139.0,-168.27925916024827,-37.43505350894939,168.30000000001542,37.660239769278654,0.020740839767142916,0.22518626032926647
12,1348.0,1309.0,177.6759606775299,52.56985061307999,-177.4500498090235,-50.440811822004726,0.2259108685063893,2.129038791075267
13,1348.0,312.0,-1047.2503644923763,-82.0418082821806,1053.1911221215637,164.772358970126,5.940757629187374,82.7305506879454
14,1348.0,6.0,256.5487625808744,68.63195586483626,-255.81045331792157,-62.46531563998244,0.7383092629528107,6.166640224853815
15,15.0,1296.0,-17.339747131538587,-5.321845003918714,17.33999999999287,5.3247213825862065,0.0002528684542824067,0.002876378667492574
16,15.0,690.0,-883.719450588542,36.19400694195738,887.9283467495791,17.845213411356585,4.208896161037046,54.039220353313965
17,355.0,818.0,-93.85811686279834,-2.1932273816175214,93.90158214653106,2.36013079693016,0.043465283732714965,0.16690341531263853
18,355.0,719.0,110.00984306774697,16.202304915135525,-109.01554206384544,-11.874414299931829,0.9943010039015263,4.327890615203696
19,355.0,1303.0,39.46222966525054,3.9062080339158896,-39.40601974067481,-3.5980830147879477,0.05620992457573237,0.3081250191279419
20,355.0,1234.0,109.15247042079288,32.937429389660025,-108.32191201960248,-28.595226608785485,0.8305584011904017,4.3422027808745405
21,355.0,999.0,-4.98730725664198,-3.416337789576261,4.989590966675882,3.4289390904469372,0.002283710033902153,0.012601300870676013
22,355.0,504.0,108.42155558078414,28.822143690300166,-108.29181488641862,-28.044751475682972,0.12974069436552327,0.7773922146171941
23,355.0,81.0,46.27928669198188,18.281999143749523,-46.22640000000254,-18.07714369207821,0.05288669197933871,0.20485545167131392
24,355.0,381.0,-77.95998697434844,-16.569910071946392,78.0095999999992,16.754557836853508,0.04961302565075698,0.18464776490711543
25,355.0,784.0,43.02872880112651,10.083645549324421,-42.96486287937844,-9.76660140100449,0.06386592174807504,0.31704414831993155
26,454.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
27,451.0,339.0,-119.26859999998396,-30.6348935542154,119.29080676263379,30.7367094659873,0.022206762649830125,0.10181591177190086
28,1247.0,1087.0,-79.18681933224865,-20.46608126159692,79.52461073035249,22.519246587810663,0.33779139810384606,2.053165326213744
29,1247.0,1087.0,-86.55298066775192,-19.919624785212314,86.97921476188239,22.13859148406646,0.4262340941304643,2.218966698854146
30,120.0,549.0,-84.34380000001576,-18.952422155428376,84.3615743572191,18.97603384765421,0.01777435720333642,0.0236116922258347
31,1263.0,1026.0,114.9239852879564,-14.981989430226111,-114.86907405015366,15.16045095308502,0.05491123780274165,0.1784615228589086
32,1263.0,590.0,-182.51938528794403,9.223254242079415,182.56872438037982,-8.993625761560642,0.049339092435786824,0.22962848051877316
33,329.0,287.0,-144.12600000000938,-24.734163515964003,144.16162626356828,24.844979946297187,0.0356262635588962,0.110816430333184
34,757.0,430.0,-2.7231689125883918e-11,8.945881920640597,0.000133257884319532,-8.945271739926556,0.00013325785708784288,0.0006101807140410642
35,955.0,731.0,-54.62147558392005,-12.095305510560605,54.69483432284932,12.482031490890497,0.07335873892926514,0.38672598032989214
36,955.0,1065.0,-9.261124416079053,-2.2866655205349162,9.263635121475044,2.296280287428416,0.0025107053959914083,0.009614766893499826
37,50.0,155.0,119.76300571447418,12.250474339881468,-119.74210905687997,-12.17175045372459,0.020896657594207113,0.07872388615687775
38,50.0,155.0,115.85699428551952,12.837241849638167,-115.83740335979411,-12.760849560646056,0.019590925725410102,0.07639228899211048
39,487.0,731.0,-143.40306092815268,-23.23055087943096,143.59565748022587,24.03697743261662,0.1925965520731836,0.8064265531856591
40,487.0,646.0,48.265055844915736,11.607953252291832,-48.19402653135722,-11.192665563520727,0.07102931355851894,0.4152876887711052
41,487.0,1065.0,9.264205083237604,0.8382911566915997,-9.26363512148877,-0.8356563540941057,0.000569961748833947,0.002634802597494046
42,161.0,169.0,-108.08434792913968,-34.10567579420471,108.44162859189719,35.65389199948727,0.35728066275750336,1.5482162052825643
